UNITID,C2MORM,C2MORT,C2MORW,CTOTALT,CS2MORM,CS2MORT,CS2MORW,CSTOTLT,EF2MORM,EF2MORT,EF2MORW,EFNRALM,EFNRALT,EFNRALW,NRADJCT,NRCMTOT,NREXCLU,NRREVCT,PGEXCLU,SSADJCT,SSCMTOT,SSEXCLU,SSREVCT,FEE2,FEE3,HRCHG2,HRCHG3,TUITION2,TUITION3,HR2MORM,HR2MORT,HR2MORW,HRTOTLT,SABDTYPE,AGRNT_A,AGRNT_N,AGRNT_P,AGRNT_T,AIDFSIN,AIDFSIP,ANYAIDN,ANYAIDP,FGRNT_A,FGRNT_N,FGRNT_P,IGRNT_A,IGRNT_N,IGRNT_P,IGRNT_T,LOAN_A,LOAN_N,LOAN_P,OFGRT_A,OFGRT_N,OFGRT_P,OFGRT_T,PGRNT_A,PGRNT_N,PGRNT_P,PGRNT_T,SCFA1N,SCFA1P,SCFA2,SCFA2DG,SCUGDGSK,SCUGFFN,SCUGNDGS,SCUGRAD,SGRNT_A,SGRNT_N,SGRNT_P,SGRNT_T,UAGRNTA,UAGRNTN,UAGRNTP,UAGRNTT,UDGAGRNTA,UDGAGRNTN,UDGAGRNTP,UDGAGRNTT,UDGPGRNTP,UNDAGRNTN,UNDAGRNTP,UNDAGRNTT,UPGRNTA,UPGRNTN,UPGRNTP,UPGRNTT,SCUGFFP,year
457749,0.24,2.32,2.08,29.52,1.0,8.0,7.0,102.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,5.0,9.0,9.0,0.0,9.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,4.0625,5114.0,34.0,58.0,173879.0,45.0,76.0,45.0,76.0,5114.0,34.0,58.0,3040.0,0.0,0.0,0.0,6804.0,41.0,69.0,1333.5,0.0,0.0,0.0,5114.0,34.0,58.0,173879.0,258.0,15.0,1705.0,1415.0,175.0,59.0,0.0,175.0,3104.0,0.0,0.0,0.0,4973.0,79.0,45.0,392862.0,4973.0,79.0,45.0,392862.0,45.0,0.0,0.0,0.0,4973.0,79.0,45.0,392862.0,34.0,2022
457767,0.0,0.0,0.0,45.789474,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,0.0,21.0,0.0,6.0,6.0,0.0,6.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,2.85,3588.0,89.0,67.0,319301.0,94.0,71.0,97.0,73.0,2693.0,89.0,67.0,3040.0,0.0,0.0,0.0,5625.0,55.0,42.0,1333.5,0.0,0.0,0.0,2693.0,89.0,67.0,239691.0,258.0,15.0,1705.0,1415.0,260.0,132.0,0.0,260.0,1942.0,41.0,31.0,79610.0,3873.0,181.0,70.0,700991.0,3873.0,181.0,70.0,700991.0,70.0,0.0,0.0,0.0,3190.0,181.0,70.0,577412.0,51.0,2022
457776,0.0,2.5555556,2.5555556,37.11111,0.0,7.0,7.0,90.0,0.5882353,6.470588,5.882353,0.0,0.5882353,0.5882353,6.0,5.0,0.0,6.0,0.0,3.0,2.0,0.0,3.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,-0.6111111,4652.0,36.0,67.0,167469.0,41.0,76.0,41.0,76.0,4652.0,36.0,67.0,3040.0,0.0,0.0,0.0,8372.0,38.0,70.0,1333.5,0.0,0.0,0.0,4652.0,36.0,67.0,167469.0,258.0,15.0,1705.0,1415.0,223.0,54.0,0.0,223.0,3104.0,0.0,0.0,0.0,4706.0,111.0,50.0,522318.0,4706.0,111.0,50.0,522318.0,50.0,0.0,0.0,0.0,4706.0,111.0,50.0,522318.0,24.0,2022
457785,0.0,1.6551725,1.6551725,76.27586,0.0,3.0,3.0,147.0,0.0,2.8333333,2.8333333,0.0,0.0,0.0,18.0,12.0,0.0,18.0,0.0,2.0,2.0,0.0,2.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,-0.75,4949.0,43.0,53.0,212820.0,53.0,65.0,53.0,65.0,3766.0,39.0,48.0,3000.0,2.0,2.0,6000.0,5861.0,42.0,52.0,1333.5,0.0,0.0,0.0,3766.0,39.0,48.0,146882.0,258.0,15.0,1705.0,1415.0,162.0,81.0,0.0,162.0,5994.0,10.0,12.0,59938.0,4587.0,91.0,56.0,417395.0,4587.0,91.0,56.0,417395.0,47.0,0.0,0.0,0.0,3815.0,76.0,47.0,289929.0,50.0,2022
457794,0.0,0.0,0.0,38.5,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,0.93939394,4352.0,146.0,97.0,635356.0,146.0,97.0,146.0,97.0,3161.0,129.0,85.0,5549.0,41.0,27.0,227524.0,6609.0,0.0,0.0,162.0,41.0,27.0,6640.0,3110.0,129.0,85.0,401192.0,258.0,15.0,1705.0,1415.0,165.0,151.0,0.0,165.0,3104.0,0.0,0.0,0.0,4333.0,158.0,96.0,684595.0,4333.0,158.0,96.0,684595.0,84.0,0.0,0.0,0.0,3128.0,139.0,84.0,434747.0,92.0,2022
457800,0.0,6.6,6.6,120.0,0.0,11.0,11.0,200.0,0.0,0.6666667,0.6666667,0.0,0.0,0.0,244.0,221.0,0.0,244.0,0.0,377.0,377.0,0.0,377.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,4.928571,2896.0,173.0,20.0,500930.0,262.0,30.0,262.0,30.0,2896.0,173.0,20.0,3040.0,0.0,0.0,0.0,5836.0,240.0,27.0,1333.5,0.0,0.0,0.0,2896.0,173.0,20.0,500930.0,258.0,15.0,1705.0,1415.0,1098.0,882.0,0.0,1098.0,3104.0,0.0,0.0,0.0,5251.0,175.0,16.0,918933.0,5251.0,175.0,16.0,918933.0,16.0,0.0,0.0,0.0,4680.0,175.0,16.0,818933.0,80.0,2022
457819,3.1111112,8.0,4.888889,307.1111,7.0,18.0,11.0,646.0,7.0,21.5,14.5,13.0,46.5,33.5,5.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,1.3448275,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,1170.0,0.0,0.0,1170.0,3104.0,15.0,13.0,37692.5,2820.0,183.0,16.0,516016.0,2820.0,183.0,16.0,516016.0,10.0,0.0,0.0,0.0,3882.0,117.0,10.0,454141.0,0.0,2022
457837,0.0,2.909091,2.909091,72.606064,0.0,7.0,7.0,166.0,0.0,2.2222223,2.2222223,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,3.0,3.0,0.0,3.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,1.88,4294.0,43.0,49.0,184645.0,59.0,67.0,59.0,67.0,4135.0,42.0,48.0,3040.0,0.0,0.0,0.0,5255.0,49.0,56.0,1333.5,0.0,0.0,0.0,4135.0,42.0,48.0,173673.0,258.0,15.0,1705.0,1415.0,307.0,88.0,0.0,307.0,10972.0,1.0,1.0,10972.0,3691.0,137.0,45.0,505702.0,3691.0,137.0,45.0,505702.0,44.0,0.0,0.0,0.0,3520.0,134.0,44.0,471674.0,29.0,2022
457855,0.0,0.0,0.0,13.636364,0.0,0.0,0.0,25.0,0.0,1.0588236,1.0588236,0.0,0.0,0.0,7.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,4.928571,5980.0,13.0,52.0,77735.0,20.0,80.0,20.0,80.0,5980.0,13.0,52.0,3040.0,0.0,0.0,0.0,6839.0,19.0,76.0,1333.5,0.0,0.0,0.0,5980.0,13.0,52.0,77735.0,258.0,15.0,1705.0,1415.0,78.0,25.0,6.0,84.0,3104.0,0.0,0.0,0.0,5083.0,46.0,55.0,233820.0,5494.0,41.0,53.0,225259.0,59.0,5.0,83.0,8561.0,5083.0,46.0,55.0,233820.0,30.0,2022
457873,0.0,0.0,0.0,43.0,0.0,0.0,0.0,111.0,1.1764706,1.7647059,0.5882353,0.0,0.0,0.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,3.7058823,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,190.0,0.0,0.0,190.0,3104.0,15.0,13.0,37692.5,3248.0,3.0,2.0,9744.0,3248.0,3.0,2.0,9744.0,2.0,0.0,0.0,0.0,3248.0,3.0,2.0,9744.0,0.0,2022
457916,0.0,3.6923077,3.6923077,58.923077,0.0,6.0,6.0,101.0,0.0,0.5555556,0.5555556,0.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,1.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,4.928571,6067.0,13.0,46.0,78877.0,17.0,61.0,17.0,61.0,6067.0,13.0,46.0,3040.0,0.0,0.0,0.0,7591.0,16.0,57.0,1333.5,0.0,0.0,0.0,6067.0,13.0,46.0,78877.0,258.0,15.0,1705.0,1415.0,174.0,28.0,0.0,174.0,3104.0,0.0,0.0,0.0,9179.0,71.0,41.0,651682.0,9179.0,71.0,41.0,651682.0,26.0,0.0,0.0,0.0,4818.0,46.0,26.0,221634.0,16.0,2022
457925,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,365.0,365.0,350.0,508.0,11750.0,11750.0,0.0,0.0,0.0,28.096802,4.4666667,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.0,3104.0,15.0,13.0,37692.5,9056.0,10.0,83.0,90560.0,9056.0,10.0,83.0,90560.0,42.0,0.0,0.0,0.0,4295.0,5.0,42.0,21475.0,0.0,2022
457943,0.0,0.0,0.0,4.0784316,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,4.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,1.7307693,7123.0,24.0,100.0,170962.0,24.0,100.0,24.0,100.0,5248.0,24.0,100.0,3040.0,0.0,0.0,0.0,5407.0,16.0,67.0,3343.0,24.0,100.0,80233.0,5716.0,8.0,33.0,45729.0,258.0,15.0,1705.0,1415.0,72.0,24.0,0.0,72.0,5625.0,8.0,33.0,45000.0,4621.0,72.0,100.0,332705.0,4621.0,72.0,100.0,332705.0,47.0,0.0,0.0,0.0,3575.0,34.0,47.0,121544.0,33.0,2022
457952,0.0,6.5263157,6.5263157,86.947365,0.0,16.0,16.0,225.0,0.0,4.111111,4.111111,0.0,0.5555556,0.5555556,26.0,24.0,0.0,26.0,0.0,8.0,8.0,0.0,8.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,3.3888888,6306.0,9.0,39.0,56755.0,21.0,91.0,21.0,91.0,6306.0,9.0,39.0,3040.0,0.0,0.0,0.0,8863.0,20.0,87.0,1333.5,0.0,0.0,0.0,6306.0,9.0,39.0,56755.0,258.0,15.0,1705.0,1415.0,341.0,23.0,0.0,341.0,3104.0,0.0,0.0,0.0,4665.0,52.0,15.0,242578.0,4665.0,52.0,15.0,242578.0,15.0,0.0,0.0,0.0,4665.0,52.0,15.0,242578.0,7.0,2022
457989,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,0.083333336,4437.0,21.0,75.0,93182.0,21.0,75.0,21.0,75.0,4654.0,16.0,57.0,3040.0,0.0,0.0,0.0,6609.0,0.0,0.0,1333.5,0.0,0.0,0.0,4654.0,16.0,57.0,74470.0,258.0,15.0,1705.0,1415.0,50.0,28.0,0.0,50.0,3742.0,5.0,18.0,18712.0,4024.0,38.0,76.0,152916.0,4024.0,38.0,76.0,152916.0,44.0,0.0,0.0,0.0,4622.0,22.0,44.0,101678.0,56.0,2022
457998,0.0,0.9655172,0.9655172,16.137932,0.0,2.0,2.0,33.0,1.9047619,7.0,4.320513,0.0,0.5555556,0.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,0.6216216,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,258.0,15.0,1705.0,1415.0,605.0,133.0,0.0,669.0,3104.0,15.0,13.0,37692.5,5631.0,460.0,72.0,2774984.0,5784.0,447.0,77.0,2727827.0,45.0,0.0,0.0,0.0,4633.0,282.0,41.0,1269351.0,19.0,2022
458007,0.0,0.53333336,0.53333336,16.266666,0.0,1.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,3.7058823,3896.0,38.0,68.0,148065.0,56.0,100.0,56.0,100.0,3406.0,38.0,68.0,1552.0,12.0,21.0,18625.0,4316.0,38.0,68.0,1333.5,0.0,0.0,0.0,3406.0,38.0,68.0,129440.0,258.0,15.0,1705.0,1415.0,88.0,56.0,0.0,88.0,3104.0,0.0,0.0,0.0,3282.0,50.0,57.0,164076.0,3282.0,50.0,57.0,164076.0,43.0,0.0,0.0,0.0,3406.0,38.0,43.0,129440.0,64.0,2022
458034,0.0,0.0,0.0,13.8,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.0,1235.0,350.0,508.0,10743.0,10743.0,0.0,0.0,0.0,28.096802,0.5,1741.0,17.0,100.0,29599.0,17.0,100.0,17.0,100.0,1741.0,17.0,100.0,3040.0,0.0,0.0,0.0,6449.0,11.0,65.0,1333.5,0.0,0.0,0.0,1741.0,17.0,100.0,29599.0,17.0,15.0,110.0,93.0,93.0,17.0,17.0,110.0,3104.0,0.0,0.0,0.0,2691.0,17.0,15.0,45743.0,2691.0,17.0,18.0,45743.0,18.0,0.0,0.0,0.0,2691.0,17.0,15.0,45743.0,15.0,2022
458043,0.0,3.0769231,3.0769231,57.692307,0.0,5.0,5.0,80.0,0.0,5.0,5.0,0.0,0.0,0.0,15.0,10.0,0.0,15.0,0.0,4.0,3.0,0.0,4.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,2.409091,3617.0,32.0,53.0,115732.0,48.0,80.0,48.0,80.0,3939.0,29.0,48.0,500.0,3.0,5.0,1500.0,5627.0,40.0,67.0,1333.5,0.0,0.0,0.0,3939.0,29.0,48.0,114232.0,258.0,15.0,1705.0,1415.0,179.0,60.0,0.0,179.0,3104.0,0.0,0.0,0.0,3269.0,107.0,60.0,349730.0,3269.0,107.0,60.0,349730.0,58.0,0.0,0.0,0.0,3376.0,103.0,58.0,347730.0,34.0,2022
458061,0.0,0.0,0.0,27.538462,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,-0.06,6056.0,18.0,90.0,109000.0,18.0,90.0,18.0,90.0,6056.0,18.0,90.0,3040.0,0.0,0.0,0.0,6609.0,0.0,0.0,1333.5,0.0,0.0,0.0,6056.0,18.0,90.0,109000.0,258.0,15.0,1705.0,1415.0,84.0,20.0,0.0,84.0,3104.0,0.0,0.0,0.0,5852.0,68.0,81.0,397907.0,5852.0,68.0,81.0,397907.0,81.0,0.0,0.0,0.0,5852.0,68.0,81.0,397907.0,24.0,2022
458070,0.0,12.470589,12.470589,111.76471,0.0,28.0,28.0,257.0,0.0,9.764706,9.764706,0.0,0.5882353,0.5882353,30.0,23.0,0.0,30.0,1.0,8.0,7.0,0.0,8.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,3.1052632,4792.0,48.0,58.0,230016.0,66.0,80.0,66.0,80.0,4943.0,46.0,55.0,3040.0,0.0,0.0,0.0,6816.0,62.0,75.0,1333.5,0.0,0.0,0.0,4943.0,46.0,55.0,227366.0,258.0,15.0,1705.0,1415.0,523.0,83.0,0.0,523.0,1325.0,2.0,2.0,2650.0,4356.0,221.0,42.0,962578.0,4356.0,221.0,42.0,962578.0,42.0,0.0,0.0,0.0,4383.0,219.0,42.0,959928.0,16.0,2022
458098,0.0,5.818182,5.818182,62.0,0.0,9.0,9.0,95.0,0.0,4.3333335,4.3333335,0.0,0.0,0.0,15.0,10.0,0.0,15.0,0.0,5.0,3.0,0.0,5.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,3.1052632,4625.0,12.0,40.0,55500.0,21.0,70.0,21.0,70.0,4625.0,12.0,40.0,3040.0,0.0,0.0,0.0,6912.0,19.0,63.0,1333.5,0.0,0.0,0.0,4625.0,12.0,40.0,55500.0,258.0,15.0,1705.0,1415.0,183.0,30.0,0.0,183.0,3104.0,0.0,0.0,0.0,4542.0,78.0,43.0,354270.0,4542.0,78.0,43.0,354270.0,43.0,0.0,0.0,0.0,4542.0,78.0,43.0,354270.0,16.0,2022
458104,0.0,4.827586,4.827586,74.344826,0.0,9.0,9.0,147.0,0.0,1.7647059,1.7647059,0.0,0.0,0.0,18.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,0.93939394,4635.0,6.0,35.0,27807.0,12.0,71.0,12.0,71.0,4635.0,6.0,35.0,3040.0,0.0,0.0,0.0,4443.0,6.0,35.0,1333.5,0.0,0.0,0.0,4635.0,6.0,35.0,27807.0,258.0,15.0,1705.0,1415.0,328.0,17.0,0.0,328.0,3104.0,0.0,0.0,0.0,4351.0,122.0,37.0,530865.0,4351.0,122.0,37.0,530865.0,35.0,0.0,0.0,0.0,4491.0,114.0,35.0,511966.0,5.0,2022
458113,0.0,0.0,0.0,1.5,0.0,0.0,0.0,6.0,0.0,0.3809524,0.3809524,0.0,0.0,0.0,0.6666667,0.0,0.0,0.6666667,0.0,0.6666667,0.0,0.0,0.6666667,100.0,100.0,300.0,300.0,7200.0,7200.0,0.0,0.0,0.0,28.096802,3.7058823,6345.0,122.0,87.0,800633.5,128.0,93.0,131.0,94.0,5148.5,86.0,66.0,3040.0,22.0,22.0,36003.0,6609.0,45.0,53.0,1333.5,34.0,25.0,34722.5,4957.0,73.0,52.0,358504.0,0.0,0.0,71.0,61.0,61.0,0.0,10.0,71.0,3104.0,15.0,13.0,37692.5,5236.0,71.0,100.0,371776.0,5900.0,61.0,100.0,359904.0,39.0,10.0,100.0,11872.0,4055.0,24.0,34.0,97310.0,0.0,2022
458122,0.0,0.0,0.0,23.2,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,0.083333336,5153.0,15.0,75.0,77301.0,16.0,80.0,16.0,80.0,5153.0,15.0,75.0,3040.0,0.0,0.0,0.0,6136.0,14.0,70.0,1333.5,0.0,0.0,0.0,5153.0,15.0,75.0,77301.0,258.0,15.0,1705.0,1415.0,52.0,20.0,0.0,52.0,3104.0,0.0,0.0,0.0,5643.0,32.0,62.0,180583.0,5643.0,32.0,62.0,180583.0,62.0,0.0,0.0,0.0,5643.0,32.0,62.0,180583.0,38.0,2022
458131,0.0,8.181818,8.181818,44.363636,0.0,12.0,12.0,67.0,0.0,2.1666667,2.1666667,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,3.1052632,2707.0,2.0,100.0,5413.0,2.0,100.0,2.0,100.0,2707.0,2.0,100.0,3040.0,0.0,0.0,0.0,4397.0,2.0,100.0,1333.5,0.0,0.0,0.0,2707.0,2.0,100.0,5413.0,258.0,15.0,1705.0,1415.0,196.0,2.0,0.0,196.0,3104.0,0.0,0.0,0.0,4955.0,61.0,31.0,302239.0,4955.0,61.0,31.0,302239.0,28.0,0.0,0.0,0.0,4416.0,54.0,28.0,238473.0,1.0,2022
458140,0.0,0.0,0.0,19.555555,0.0,0.0,0.0,33.0,2.0,2.0,0.0,1.4285715,1.4285715,0.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,350.0,508.0,16800.0,16800.0,0.0,0.0,0.0,7.0,1.3448275,5893.0,8.0,80.0,47143.0,8.0,80.0,8.0,80.0,6655.0,7.0,70.0,558.0,1.0,10.0,558.0,6639.0,4.0,40.0,3125.0,7.0,70.0,21875.0,4942.0,5.0,50.0,24710.0,10.0,19.0,52.0,52.0,52.0,10.0,0.0,52.0,3104.0,0.0,0.0,0.0,6525.0,33.0,63.0,215319.0,6525.0,33.0,63.0,215319.0,29.0,0.0,0.0,0.0,5190.0,15.0,29.0,77848.0,19.0,2022
458168,0.0,0.47058824,0.47058824,25.294117,0.0,1.0,1.0,59.0,0.0,0.8333333,0.8333333,0.0,0.0,0.0,8.0,5.0,0.0,8.0,0.0,2.0,2.0,0.0,2.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,1.88,4828.0,30.0,65.0,144848.0,43.0,93.0,43.0,93.0,4828.0,30.0,65.0,3040.0,0.0,0.0,0.0,8748.0,43.0,93.0,1333.5,0.0,0.0,0.0,4828.0,30.0,65.0,144848.0,258.0,15.0,1705.0,1415.0,111.0,46.0,0.0,111.0,3104.0,0.0,0.0,0.0,4974.0,58.0,52.0,288493.0,4974.0,58.0,52.0,288493.0,52.0,0.0,0.0,0.0,4974.0,58.0,52.0,288493.0,41.0,2022
458210,2.4615386,14.307693,11.846154,240.46153,16.0,93.0,77.0,1562.0,26.0,110.86957,84.86957,0.0,6.521739,6.521739,4.0,3.0,0.0,4.0,0.0,6.0,3.0,0.0,6.0,1243.0,1243.0,1108.0,1108.0,21646.0,21646.0,0.8181818,1.6363636,0.8181818,39.545456,1.1290323,7762.0,4.0,67.0,31048.0,5.0,83.0,5.0,83.0,4644.0,4.0,67.0,2208.0,2.0,33.0,4416.0,7353.0,5.0,83.0,225.0,4.0,67.0,900.0,4419.0,4.0,67.0,17676.0,6.0,0.0,2971.0,2971.0,2971.0,6.0,0.0,2971.0,8056.0,1.0,17.0,8056.0,7133.0,1607.0,54.0,11463009.0,7133.0,1607.0,54.0,11463009.0,43.0,0.0,0.0,0.0,4746.0,1273.0,43.0,6041400.0,0.0,2022
458229,7.0,52.0,45.0,842.0,7.0,52.0,45.0,842.0,21.333334,81.809525,60.47619,0.47619048,4.7619047,4.285714,6.0,3.0,0.0,6.0,0.0,4.0,3.0,0.0,4.0,1398.0,1398.0,1928.0,1928.0,34742.0,34742.0,0.0,0.4090909,0.4090909,18.181818,1.1290323,6151.0,6.0,67.0,36908.0,9.0,100.0,9.0,100.0,5770.0,5.0,56.0,3040.0,0.0,0.0,0.0,22946.0,5.0,56.0,440.0,5.0,56.0,2200.0,5330.0,5.0,56.0,26652.0,9.0,0.0,2500.0,2500.0,2500.0,9.0,0.0,2500.0,8056.0,1.0,11.0,8056.0,7975.0,1463.0,59.0,11666809.0,7975.0,1463.0,59.0,11666809.0,52.0,0.0,0.0,0.0,4996.0,1299.0,52.0,6489493.0,0.0,2022
458274,0.9230769,2.7692308,1.8461539,34.307693,2.0,6.0,4.0,74.0,0.0,9.444445,9.444445,0.0,0.0,0.0,5.0,2.0,0.0,5.0,0.0,8.0,1.0,0.0,8.0,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,2.85,6952.0,23.0,77.0,159891.0,26.0,87.0,26.0,87.0,6952.0,23.0,77.0,3040.0,0.0,0.0,0.0,8744.0,25.0,83.0,1458.0,14.0,47.0,20407.0,6065.0,23.0,77.0,139484.0,258.0,15.0,1705.0,1415.0,320.0,30.0,3.0,323.0,3104.0,0.0,0.0,0.0,6199.0,237.0,73.0,1469153.0,6192.0,236.0,74.0,1461277.0,67.0,1.0,33.0,7876.0,5616.0,213.0,66.0,1196113.0,9.0,2022
458405,2.557377,5.967213,3.409836,60.786884,10.0,24.0,14.0,246.0,0.5263158,4.4210525,3.8947368,0.0,0.0,0.0,120.0,72.0,0.0,120.0,0.0,5.0,0.0,0.0,5.0,730.0,750.0,350.0,508.0,10659.0,14880.0,1.0,1.0,0.0,10.0,2.6190476,4512.0,121.0,65.0,545947.0,121.0,65.0,138.0,74.0,4830.0,42.0,22.0,3040.0,0.0,0.0,0.0,6157.0,40.0,21.0,815.0,20.0,11.0,16298.0,4442.0,42.0,22.0,186549.0,258.0,15.0,1705.0,1415.0,492.0,187.0,0.0,492.0,3537.0,97.0,52.0,343100.0,5663.0,402.0,82.0,2276557.0,5663.0,402.0,82.0,2276557.0,49.0,0.0,0.0,0.0,4952.0,241.0,49.0,1193369.0,38.0,2022
458423,0.0,0.0,0.0,71.0,0.0,0.0,0.0,71.0,1.9047619,7.0,4.320513,0.0,0.5555556,0.0,37.166664,19.0,0.0,37.166664,0.0,8.333334,4.0,0.0,8.666667,730.0,750.0,350.0,508.0,10659.0,14880.0,0.0,0.0,0.0,28.096802,0.6216216,3743.0,23.0,49.0,86100.0,39.0,83.0,39.0,83.0,3743.0,23.0,49.0,3040.0,0.0,0.0,0.0,5498.0,38.0,81.0,1333.5,0.0,0.0,0.0,3743.0,23.0,49.0,86100.0,258.0,15.0,1705.0,1415.0,125.0,47.0,0.0,125.0,3104.0,0.0,0.0,0.0,3594.0,55.0,44.0,197694.0,3594.0,55.0,44.0,197694.0,44.0,0.0,0.0,0.0,3594.0,55.0,44.0,197694.0,38.0,2022
